item,rating,timestamp,user
i_955,1,888179928,u_262
i_527,1,875224039,u_826
i_299,2,879373737,u_10
i_669,5,885045844,u_313
i_496,1,879875151,u_310
i_48,5,882589819,u_753
i_1159,1,878709187,u_729
i_178,2,888905198,u_68
i_132,5,887770640,u_431
i_77,5,877137015,u_161
i_114,5,882592421,u_617
i_243,4,888550774,u_229
i_100,4,883325944,u_60
i_930,2,891197639,u_654
i_311,4,878148087,u_574
i_599,4,888044628,u_374
i_816,5,886030557,u_703
i_1389,5,889651445,u_11
i_915,4,875654929,u_65
i_112,4,882826944,u_47
i_6,4,891700588,u_205
i_231,4,885547952,u_402
i_928,5,880936022,u_919
i_445,2,875752687,u_830
i_298,3,887523177,u_650
i_670,5,878955680,u_103
i_95,1,883788511,u_607
i_434,3,891549876,u_62
i_1067,5,880159530,u_899
i_452,3,881085893,u_518
i_1023,3,882387053,u_421
i_305,4,892686164,u_670
i_732,1,875319597,u_335
i_552,5,884585642,u_238
i_340,3,885059887,u_912
i_125,4,879454428,u_743
i_666,4,886711452,u_638
i_666,4,891197561,u_654
i_239,5,876537933,u_878
i_278,3,885048465,u_313
i_323,4,884993069,u_341
i_186,4,889908902,u_162
i_802,3,891693200,u_880
i_924,3,888398563,u_76
i_528,2,885156290,u_784
i_510,2,883709802,u_720
i_25,3,880915565,u_237
i_339,3,876513675,u_110
i_22,5,881105280,u_56
i_12,4,883442018,u_479
i_394,2,878348547,u_92
i_551,3,887910871,u_499
i_400,5,881277892,u_732
i_157,5,891901696,u_72
i_214,5,891180445,u_348
i_1268,3,887474699,u_650
i_834,4,892434312,u_25
i_364,3,875774155,u_144
i_482,4,882346900,u_360
i_24,3,891350625,u_115
i_579,3,879617894,u_531
i_614,5,883698581,u_61
i_354,4,889134705,u_748
i_503,4,892826701,u_19
i_471,4,880355678,u_352
i_725,4,879444893,u_430
i_969,5,891544680,u_325
i_628,1,891550338,u_325
i_488,4,879373935,u_711
i_280,4,888638335,u_739
i_833,3,882471362,u_442
i_175,1,879540720,u_488
i_527,4,874778274,u_635
i_1196,3,886029726,u_534
i_561,5,879434689,u_225
i_717,3,881178026,u_682
i_75,4,876251650,u_116
i_59,4,887431883,u_118
i_120,3,874854611,u_928
i_571,4,875727672,u_690
i_34,4,892528427,u_804
i_242,2,888465201,u_167
i_357,5,884402977,u_191
i_567,5,882360704,u_532
i_139,4,875961674,u_706
i_447,2,892696328,u_376
i_95,1,888555792,u_769
i_112,5,891299949,u_180
i_24,4,883865021,u_496
i_191,4,878915600,u_758
i_982,4,880139205,u_661
i_777,3,882054797,u_752
i_557,5,881108187,u_55
i_855,3,883709518,u_720
i_405,5,891352626,u_38
i_403,3,883871695,u_536
i_408,4,876032378,u_883
i_622,4,884635053,u_516
i_17,5,879793631,u_708
i_70,3,879967367,u_91
i_179,3,875653805,u_65
i_630,4,892572382,u_422
i_347,4,891436232,u_165
i_309,4,884121424,u_896
i_216,1,886988449,u_87
i_156,4,891401665,u_757
i_693,3,891036826,u_823
i_433,5,880318415,u_369
i_314,3,882359883,u_532
i_403,4,875660036,u_587
i_320,2,890023587,u_576
i_557,3,879484871,u_15
i_64,3,879459909,u_243
i_159,4,893219033,u_790
i_189,5,880260745,u_938
i_339,3,888518424,u_674
i_594,2,881179213,u_559
i_331,3,882838853,u_393
i_826,1,885548686,u_402
i_1164,2,887160041,u_893
i_472,4,882827020,u_47
i_141,2,880117001,u_626
i_783,4,888639598,u_937
i_427,5,882812102,u_847
i_220,3,885807888,u_556
i_220,5,879424661,u_599
i_511,3,885678348,u_46
i_504,3,882385593,u_421
i_79,4,888360396,u_318
i_72,3,877381230,u_834
i_1054,2,884133415,u_428
i_683,4,884751418,u_309
i_347,4,874725485,u_101
i_157,4,891282596,u_541
i_91,5,879445378,u_404
i_382,4,879544739,u_15
i_742,2,888206576,u_448
i_53,3,888556746,u_769
i_685,2,883774317,u_791
i_266,2,875334036,u_42
i_12,4,891034110,u_623
i_905,4,891439171,u_132
i_684,3,875914458,u_793
i_608,4,890021365,u_409
i_298,3,874951446,u_175
i_528,2,885991129,u_860
i_333,4,880578066,u_181
i_166,4,891694249,u_880
i_695,3,893264300,u_63
i_31,5,880524541,u_374
i_86,3,888904696,u_68
i_490,3,876232023,u_551
i_1114,3,886030177,u_534
i_49,5,880555946,u_791
i_158,4,886481105,u_379
i_904,3,878962550,u_35
i_240,3,891239156,u_631
i_778,4,878438552,u_814
i_273,5,879459859,u_243
i_1313,3,885807930,u_556
i_657,5,881036957,u_915
i_189,4,886479575,u_379
i_261,3,884645648,u_395
i_172,4,888634475,u_489
i_350,2,892549865,u_669
i_682,4,877757134,u_329
i_939,3,881975922,u_752
i_389,4,880086755,u_384
i_366,3,891263960,u_625
i_1097,5,891351383,u_38
i_502,5,885356112,u_459
i_435,2,886287919,u_696
i_360,5,875806672,u_11
i_433,5,891561474,u_819
i_891,3,891273761,u_398
i_103,3,891999874,u_625
i_668,3,889428228,u_381
i_161,2,891397058,u_695
i_339,3,875324355,u_621
i_274,3,877562973,u_70
i_820,3,885606090,u_633
i_525,3,886474913,u_635
i_179,3,891220137,u_323
i_211,4,874834799,u_18
i_29,4,882388036,u_803
i_360,1,882569912,u_762
i_529,3,879524892,u_17
i_220,3,888204349,u_52
i_938,4,879485447,u_15
i_635,5,879444081,u_430
i_588,4,891415643,u_543
i_644,3,879440211,u_377
i_63,4,891446132,u_100
i_512,5,875288748,u_912
i_717,3,886989612,u_87
i_136,5,883349384,u_716
i_98,2,885844746,u_83
i_508,4,879962542,u_96
i_660,5,891494587,u_353
i_136,4,884132540,u_428
i_87,5,885678724,u_46
i_177,3,886889876,u_34
i_101,3,882813574,u_847
i_818,2,880178130,u_885
i_647,3,881371694,u_454
i_351,4,881170452,u_755
i_456,3,889396645,u_471
i_513,2,882396869,u_58
i_204,4,879967879,u_91
i_896,3,891204385,u_831
i_4,4,883766007,u_802
i_101,5,885075243,u_744
i_359,4,881372911,u_454
i_695,4,886608559,u_887
i_721,3,891478557,u_308
i_43,3,880116201,u_626
i_888,3,879796846,u_708
i_49,4,877907281,u_578
i_309,5,884131020,u_483
i_1181,2,892871706,u_577
i_315,4,891547467,u_325
i_243,3,883244011,u_199
i_296,3,881966033,u_143
i_179,2,887651114,u_650
i_155,1,885548877,u_402
i_135,5,875374269,u_912
i_209,3,879177298,u_920
i_514,3,880089170,u_384
i_693,4,891033122,u_396
i_801,2,878738385,u_417
i_46,3,881654386,u_343
i_364,4,879438123,u_903
i_750,5,886607957,u_887
i_179,4,875351299,u_728
i_17,4,874862229,u_501
i_43,4,877103039,u_864
i_361,5,891384959,u_80
i_1178,4,877127021,u_895
i_367,4,880866626,u_876
i_92,3,888887437,u_862
i_274,5,883864160,u_536
i_77,4,876823804,u_512
i_841,3,875638972,u_793
i_1036,4,880133029,u_151
i_47,4,887819161,u_311
i_547,3,885848802,u_83
i_367,1,886185744,u_745
i_835,3,892530705,u_804
i_329,5,875323274,u_246
i_629,5,884183063,u_5
i_399,4,875238922,u_144
i_317,2,886323757,u_8
i_1114,4,875742365,u_110
i_366,3,891204947,u_831
i_111,3,878095280,u_658
i_174,5,893265291,u_63
i_568,4,889654419,u_195
i_949,4,879523947,u_468
i_182,5,879875893,u_54
i_87,3,884994619,u_341
i_92,3,879270711,u_16
i_27,3,888636216,u_489
i_61,2,879527865,u_17
i_59,4,886394778,u_455
i_208,4,891696957,u_880
i_25,4,879518780,u_138
i_530,2,883815749,u_70
i_323,3,876525718,u_658
i_390,4,891546914,u_325
i_160,4,880244779,u_81
i_303,4,883711550,u_720
i_1047,4,891478219,u_308
i_324,3,876065645,u_487
i_322,3,881652888,u_343
i_268,5,875720232,u_20
i_568,3,889501480,u_22
i_676,4,880696196,u_694
i_942,4,883880079,u_604
i_526,3,880182582,u_885
i_735,4,880131201,u_173
i_333,5,882677128,u_873
i_238,4,882384896,u_421
i_154,4,875074329,u_224
i_98,4,877225327,u_432
i_91,5,877889333,u_39
i_210,3,887160116,u_893
i_549,4,885843087,u_633
i_468,3,874792143,u_37
i_877,4,885606581,u_633
i_625,4,891240543,u_631
i_1191,2,879649369,u_413
i_135,4,892334644,u_19
i_734,5,883948606,u_837
i_191,5,892528110,u_804
i_51,2,881771160,u_129
i_482,5,881105625,u_56
i_356,4,878438260,u_814
i_291,5,891701148,u_205
i_185,5,891013773,u_248
i_647,5,875502230,u_937
i_567,4,889655044,u_195
i_140,4,874950054,u_342
i_872,2,879646860,u_413
i_253,4,874788566,u_523
i_141,4,879531196,u_622
i_348,5,879735616,u_898
i_534,5,876954522,u_158
i_390,3,884814697,u_340
i_361,4,881372849,u_454
i_113,4,884207239,u_85
i_181,3,880756678,u_815
i_193,4,886989399,u_87
i_899,2,879371261,u_106
i_364,3,877909709,u_800
i_136,3,882911215,u_924
i_538,3,884112201,u_41
i_882,4,879618288,u_531
i_5,5,881260170,u_183
i_459,3,890758169,u_338
i_11,4,891549975,u_62
i_254,2,886367406,u_688
i_503,2,879446458,u_835
i_96,4,884149431,u_136
i_201,3,886988449,u_87
i_154,2,878738956,u_417
i_245,3,893140897,u_694
i_361,3,892078936,u_19
i_1241,2,888267315,u_447
i_186,4,879454951,u_102
i_33,4,878695176,u_808
i_354,3,891310067,u_768
i_833,3,888907836,u_68
i_719,4,882860832,u_704
i_81,5,879546497,u_684
i_202,3,890015542,u_576
i_822,4,874785926,u_153
i_406,3,876549009,u_551
i_289,5,874953892,u_144
i_802,3,879551049,u_17
i_307,1,875133458,u_826
i_280,4,891033747,u_843
i_600,3,882912316,u_458
i_136,4,880387429,u_918
i_1023,2,892004275,u_267
i_311,4,878438807,u_814
i_86,5,889490370,u_287
i_872,2,891036866,u_844
i_838,3,880415885,u_892
i_17,3,876403443,u_339
i_813,1,888069117,u_105
i_311,5,887923972,u_467
i_591,5,874778065,u_635
i_695,2,881367505,u_141
i_66,4,885852059,u_51
i_200,3,883528237,u_479
i_230,5,880036515,u_53
i_513,2,885045528,u_313
i_238,3,879376487,u_89
i_656,4,880167328,u_875
i_531,3,888203482,u_52
i_408,4,891199262,u_654
i_31,5,874786016,u_153
i_321,5,879572229,u_45
i_359,4,874965678,u_118
i_652,2,893081411,u_294
i_100,4,880853599,u_283
i_51,2,888640054,u_172
i_78,5,893119491,u_523
i_296,4,875915855,u_793
i_177,3,890116747,u_179
i_83,3,875334126,u_42
i_473,5,888550130,u_122
i_20,3,880055636,u_369
i_83,4,884120105,u_896
i_361,2,891208718,u_474
i_427,4,879958803,u_441
i_104,3,879463582,u_901
i_1086,3,879649224,u_413
i_614,5,887745086,u_387
i_960,3,884219993,u_941
i_29,5,891712535,u_254
i_460,4,877878688,u_121
i_744,2,883589546,u_290
i_647,5,880392936,u_366
i_305,4,875742530,u_110
i_420,4,891033821,u_19
i_170,2,889728177,u_387
i_299,4,879304624,u_856
i_214,3,891364581,u_387
i_646,2,892333980,u_19
i_1,5,879799301,u_281
i_368,4,887038665,u_20
i_329,5,886482928,u_379
i_665,3,879439595,u_295
i_256,5,879304834,u_856
i_886,2,887746328,u_311
i_189,3,891207715,u_474
i_23,2,889298074,u_748
i_101,5,891439090,u_132
i_151,3,874793218,u_810
i_347,4,878542909,u_118
i_406,2,881170902,u_6
i_685,4,886569347,u_633
i_298,2,882813074,u_847
i_404,1,883702370,u_497
i_108,5,884634938,u_516
i_783,4,890025751,u_576
i_157,4,879465986,u_15
i_93,5,879467328,u_15
i_818,5,888634956,u_489
i_970,2,891308854,u_608
i_1180,4,879455847,u_528
i_660,5,891044411,u_543
i_655,2,879553988,u_17
i_114,3,882386915,u_421
i_68,3,878879346,u_640
i_95,4,880166557,u_875
i_669,1,878695311,u_808
i_307,5,877399658,u_391
i_939,3,884290428,u_351
i_710,3,879111763,u_450
i_247,5,879455847,u_528
i_106,1,884714456,u_95
i_834,4,891193373,u_927
i_1228,2,879311007,u_491
i_431,5,887730496,u_13
i_114,2,879196483,u_567
i_333,3,882342964,u_394
i_300,4,882427124,u_565
i_534,4,879178518,u_473
i_479,5,884131243,u_428
i_835,3,880313679,u_147
i_644,4,876689825,u_361
i_652,5,879481425,u_349
i_506,2,888267487,u_447
i_1034,5,892783451,u_546
i_253,4,881654734,u_343
i_541,3,885807345,u_556
i_1114,4,878692016,u_808
i_295,3,879465125,u_159
i_862,4,882377590,u_442
i_857,4,887138957,u_442
i_638,4,881179397,u_559
i_982,4,891381545,u_646
i_126,1,877756695,u_329
i_669,2,891022684,u_730
i_628,2,875185319,u_368
i_615,1,885546680,u_402
i_141,4,880739654,u_618
i_815,5,890618729,u_50
i_862,3,875145841,u_652
i_1197,1,882397068,u_58
i_751,4,879716637,u_414
i_945,2,879198608,u_920
i_512,5,879958572,u_441
i_520,3,892778369,u_546
i_320,3,882360662,u_532
i_117,4,892685592,u_670
i_1019,3,882399528,u_58
i_530,3,889727833,u_387
i_100,5,881654064,u_343
i_568,4,891400094,u_326
i_34,5,880116887,u_626
i_57,5,880484825,u_202
i_492,5,891478529,u_308
i_190,3,875104340,u_792
i_148,5,880585904,u_429
i_669,2,881274796,u_866
i_1,3,879645999,u_413
i_12,5,888633277,u_489
i_50,3,879468274,u_15
i_82,3,892055603,u_643
i_354,4,878888026,u_2
i_496,5,887314118,u_314
i_559,1,888907061,u_68
i_651,4,888479582,u_871
i_822,4,884131741,u_428
i_47,3,891548345,u_325
i_99,4,875351346,u_728
i_437,2,880134532,u_151
i_174,3,891171214,u_124
i_543,2,884993830,u_341
i_734,4,884113713,u_41
i_502,3,888207161,u_448
i_307,3,883249522,u_791
i_161,4,875653271,u_65
i_401,4,891033005,u_897
i_147,4,884035892,u_668
i_113,3,878181647,u_70
i_189,4,888557198,u_769
i_1018,1,882905070,u_634
i_390,5,878438930,u_814
i_1217,4,875914898,u_793
i_390,4,877720118,u_131
i_168,1,884114770,u_41
i_212,1,876349897,u_596
i_317,3,882395778,u_442
i_232,4,881380884,u_890
i_567,5,880131201,u_114
i_131,3,882398940,u_442
i_568,3,879664891,u_121
i_1090,4,881105778,u_56
i_264,4,884673724,u_913
i_148,5,881649928,u_558
i_772,4,880410701,u_441
i_280,4,890004778,u_506
i_283,3,880475169,u_32
i_618,5,876859330,u_882
i_270,1,878962464,u_35
i_360,2,891035325,u_844
i_660,3,891363723,u_775
i_204,3,882072803,u_166
i_219,4,884882916,u_644
i_241,3,892839363,u_908
i_408,5,888519725,u_674
i_807,3,883244059,u_199
i_873,3,887426087,u_650
i_754,4,879443048,u_797
i_803,3,888632738,u_489
i_376,3,883757784,u_719
i_192,3,880182173,u_885
i_431,4,886309958,u_192
i_532,3,879198085,u_920
i_1279,2,882468790,u_442
i_593,1,881380404,u_890
i_66,4,889388547,u_307
i_600,5,876954456,u_158
i_136,5,874767550,u_845
i_321,5,883602462,u_9
i_287,3,879792322,u_620
i_357,4,884999132,u_752
i_342,4,892529448,u_804
i_881,2,886987354,u_87
i_251,3,886484384,u_379
i_237,4,880845522,u_907
i_1028,3,884920997,u_43
i_479,3,891384611,u_80
i_389,5,880936905,u_919
i_280,3,884982806,u_900
i_456,4,882819528,u_102
i_710,4,887740500,u_23
i_52,2,891448871,u_100
i_297,4,879438543,u_530
i_311,5,874873892,u_501
i_628,2,880572787,u_24
i_517,1,885546069,u_402
i_672,4,889132222,u_748
i_960,4,888294408,u_902
i_986,3,876956038,u_158
i_0,4,891399477,u_757
i_26,3,884920949,u_43
i_324,2,879531397,u_622
i_136,3,889125945,u_145
i_60,1,884641717,u_715
i_710,4,876405820,u_339
i_260,5,876539260,u_878
i_781,3,879793093,u_620
i_965,4,877881229,u_22
i_375,5,892432424,u_25
i_583,3,892054508,u_643
i_1294,4,877106966,u_364
i_276,4,888105940,u_169
i_396,4,877105563,u_364
i_577,3,891377540,u_115
i_973,4,874950966,u_342
i_1006,4,885350045,u_393
i_310,2,890028509,u_576
i_56,2,884487135,u_675
i_423,4,880578038,u_181
i_343,2,892871141,u_577
i_973,2,885809654,u_556
i_60,5,886121631,u_93
i_495,3,883391344,u_437
i_664,1,885548632,u_402
i_1020,4,879442642,u_797
i_960,2,879646036,u_413
i_63,5,879572668,u_45
i_682,3,888521564,u_674
i_338,2,881695293,u_802
i_321,4,875636675,u_111
i_829,3,883950434,u_837
i_594,3,887737629,u_311
i_646,1,880151651,u_649
i_112,4,883446907,u_479
i_64,3,886031913,u_534
i_191,3,874730085,u_705
i_1185,2,888890475,u_862
i_895,3,882076890,u_30
i_861,2,877225965,u_432
i_155,4,880308959,u_127
i_176,4,878879168,u_409
i_222,4,875051101,u_867
i_180,5,891037291,u_843
i_491,3,882063224,u_704
i_877,4,887737487,u_13
i_337,5,886532855,u_538
i_502,3,883417547,u_290
i_415,2,874836682,u_37
i_174,4,883874039,u_496
i_136,4,877137015,u_161
i_145,4,879442673,u_377
i_77,3,879310314,u_491
i_366,4,888888067,u_862
i_1530,2,886988134,u_87
i_534,5,875071484,u_118
i_3,4,879549793,u_17
i_613,3,882211532,u_644
i_83,1,889126375,u_145
i_352,4,891388467,u_646
i_233,2,888733567,u_739
i_101,5,892528866,u_804
i_156,3,881373228,u_454
i_862,4,884899442,u_340
i_182,5,882392853,u_453
i_216,3,891369798,u_646
i_713,4,891544177,u_325
i_363,4,879877304,u_310
i_84,3,891200513,u_654
i_197,3,883254802,u_791
i_31,4,879454797,u_128
i_942,3,892675605,u_790
i_872,2,879373421,u_10
i_534,4,879445562,u_404
i_479,2,885047670,u_313
i_599,5,875320297,u_335
i_172,5,881654386,u_343
i_231,3,877387857,u_834
i_1026,3,891495849,u_353
i_541,5,891250316,u_925
i_95,3,887425103,u_650
i_221,3,884127369,u_5
i_656,2,879456351,u_120
i_105,3,883789080,u_607
i_433,4,879454497,u_743
i_342,4,879444805,u_797
i_432,3,879542688,u_129
i_401,4,875538028,u_108
i_136,3,884733422,u_157
i_647,4,888844577,u_530
i_518,5,881379954,u_890
i_715,1,885598827,u_494
i_502,4,887744448,u_387
i_268,4,885953743,u_615
i_291,5,884990798,u_336
i_193,4,879876885,u_54
i_77,3,879538959,u_17
i_877,4,884132561,u_428
i_267,4,891445597,u_637
i_50,3,879309993,u_491
i_182,4,885852920,u_51
i_191,5,891439057,u_132
i_781,2,876536636,u_878
i_251,5,889906967,u_162
i_911,3,878951918,u_356
i_432,3,879873988,u_150
i_1196,1,879454891,u_126
i_177,3,883815804,u_70
i_366,3,876032029,u_883
i_471,5,891309668,u_768
i_529,5,892791063,u_463
i_0,5,876503793,u_219
i_460,5,891388145,u_104
i_989,4,883947694,u_837
i_931,4,882396832,u_453
i_757,2,882164999,u_117
i_529,3,882386260,u_421
i_221,5,881177485,u_682
i_655,3,888635995,u_489
i_527,3,882995643,u_102
i_553,3,880871460,u_782
i_130,4,887313698,u_314
i_418,2,874948303,u_342
i_971,1,876348140,u_596
i_141,2,880310324,u_731
i_367,5,886479610,u_379
i_32,4,892839056,u_908
i_357,5,891478140,u_308
i_660,4,879440660,u_295
i_1108,4,891386380,u_655
i_510,1,886534501,u_127
i_1257,2,880829225,u_860
i_571,4,883889322,u_218
i_178,3,882841745,u_779
i_684,2,892318158,u_19
i_119,4,879791710,u_96
i_373,5,880924790,u_602
i_82,2,882397271,u_58
i_31,4,881421309,u_914
i_297,4,885667854,u_632
i_860,1,888179713,u_262
i_62,3,883602596,u_9
i_82,3,875463202,u_504
i_313,5,892433062,u_25
i_355,3,879457582,u_628
i_307,4,879465308,u_159
i_456,3,882670712,u_617
i_363,2,885713833,u_884
i_140,4,886832713,u_939
i_367,4,891517259,u_669
i_52,5,879283232,u_143
i_551,3,892823295,u_804
i_33,4,884881679,u_644
i_678,2,892993735,u_26
i_862,4,876190689,u_771
i_118,4,884134060,u_539
i_488,3,892662482,u_790
i_123,4,875801662,u_116
i_1167,3,881605700,u_22
i_66,5,891352220,u_38
i_350,2,887763151,u_671
i_719,4,888702841,u_605
i_76,2,883711476,u_720
i_157,4,887058788,u_602
i_1047,4,875123536,u_826
i_284,4,874791101,u_37
i_583,5,892777052,u_546
i_572,5,888513522,u_211
i_1121,1,886302385,u_58
i_506,3,884059027,u_579
i_863,4,881514876,u_58
i_77,4,886185851,u_745
i_53,4,891031116,u_582
i_431,4,883864782,u_536
i_502,3,880498912,u_740
i_452,4,886433936,u_97
i_502,3,877909631,u_800
i_612,1,879195156,u_567
i_678,4,888067482,u_105
i_56,3,888523115,u_674
i_511,4,890834947,u_145
i_31,4,883947819,u_837
i_583,5,891251153,u_925
i_309,3,890116671,u_179
i_265,1,888442575,u_167
i_471,3,882385636,u_421
i_408,3,890881521,u_137
i_370,2,877819941,u_133
i_239,5,884305295,u_88
i_25,1,875483234,u_685
i_62,3,890116500,u_179
i_1020,3,881976233,u_752
i_1224,1,889243393,u_133
i_148,5,881975539,u_752
i_364,4,879544783,u_710
i_896,4,888703343,u_605
i_474,2,882385985,u_421
i_207,3,888521413,u_674
i_196,2,879459649,u_628
i_26,3,891953755,u_625
i_211,4,892920321,u_774
i_822,3,891352659,u_38
i_973,1,888639772,u_937
i_564,2,875660347,u_587
i_254,5,881107817,u_406
i_87,3,880177070,u_885
i_108,4,877319567,u_278
i_1054,4,880583308,u_181
i_367,4,881650003,u_558
i_351,4,884290428,u_351
i_389,5,875147873,u_652
i_91,5,892836395,u_126
i_418,4,891294654,u_492
i_1100,2,875086699,u_18
i_687,3,885848971,u_83
i_710,2,881180109,u_682
i_357,5,892836362,u_126
i_94,3,887426971,u_650
i_136,1,878888067,u_2
i_337,4,880055984,u_369
i_319,4,882995132,u_102
i_95,2,882811742,u_847
i_690,4,881530739,u_377
i_189,1,891032170,u_396
i_103,2,891698832,u_254
i_544,4,881654134,u_343
i_354,4,881374437,u_454
i_1241,4,882139717,u_58
i_143,3,881108425,u_55
i_112,5,874792483,u_37
i_269,4,891303408,u_359
i_1164,4,891353570,u_38
i_707,5,881978495,u_752
i_936,3,880403280,u_603
i_57,4,883949335,u_837
i_321,5,882474378,u_207
i_657,5,891447841,u_100
i_28,3,879976731,u_555
i_148,5,880132437,u_114
i_363,4,876345492,u_405
i_488,5,891351161,u_38
i_528,4,891497925,u_353
i_151,3,878854857,u_440
i_556,3,881058929,u_390
i_567,3,877364067,u_537
i_500,4,883601393,u_9
i_89,4,879874582,u_478
i_969,4,889814555,u_340
i_117,3,891295230,u_36
i_220,3,884125093,u_5
i_136,3,882823905,u_47
i_201,3,882385859,u_421
i_302,4,879485221,u_15
i_29,3,888267087,u_447
i_600,3,887425936,u_650
i_814,1,879977973,u_555
i_647,4,881105677,u_55
i_973,4,884129567,u_12
i_196,2,887160554,u_893
i_581,3,888206689,u_52
i_136,4,891035152,u_412
i_445,3,891039658,u_582
i_267,1,886394778,u_455
i_630,5,891700184,u_205
i_504,2,878738643,u_417
i_101,4,884238817,u_33
i_1259,4,877017790,u_630
i_573,2,887746482,u_387
i_628,2,891436470,u_165
i_162,4,875247421,u_194
i_144,4,877642209,u_602
i_771,1,883713388,u_720
i_456,3,874831194,u_749
i_661,3,877018347,u_630
i_52,4,888451491,u_598
i_314,4,883950286,u_837
i_852,3,888803488,u_26
i_26,2,879447476,u_797
i_6,3,875239454,u_144
i_457,4,879524174,u_129
i_197,2,877822854,u_121
i_751,3,893081396,u_294
i_541,5,892333980,u_19
i_751,2,889041454,u_305
i_633,3,884366334,u_226
i_534,4,892668249,u_140
i_1530,4,886569483,u_633
i_471,4,886182826,u_745
i_1172,3,883717913,u_79
i_1112,3,886318768,u_409
i_86,2,892659923,u_527
i_750,5,886122508,u_93
i_37,3,880582856,u_181
i_1266,2,883789590,u_607
i_49,4,882150313,u_117
i_471,5,882396989,u_453
i_403,4,883709518,u_720
i_427,4,891499329,u_353
i_675,4,878092758,u_658
i_1127,4,891204564,u_831
i_445,5,875978600,u_463
i_510,2,875743310,u_110
i_177,4,889814555,u_340
i_347,5,884364652,u_226
i_180,3,879874481,u_478
i_1225,4,883356684,u_349
i_505,5,891032221,u_333
i_43,5,887768694,u_431
i_196,3,879445556,u_797
i_573,1,880036854,u_53
i_502,5,879641787,u_583
i_221,2,891293974,u_492
i_357,5,891955922,u_600
i_128,3,886030176,u_534
i_401,4,880037479,u_53
i_783,3,880845722,u_907
i_218,3,886032183,u_534
i_309,4,876015530,u_662
i_681,1,892318777,u_653
i_200,4,888517168,u_674
i_288,5,888068715,u_105
i_579,3,882510989,u_394
i_377,4,879795644,u_708
i_725,4,876190511,u_771
i_101,4,879991115,u_384
i_87,4,884130550,u_483
i_538,5,884304979,u_88
i_283,4,879445605,u_797
i_113,5,876546668,u_315
i_693,3,879455019,u_743
i_611,3,891987846,u_911
i_100,4,888632916,u_489
i_770,1,884196896,u_154
i_285,4,877561676,u_448
i_361,3,877118565,u_143
i_403,2,879441324,u_358
i_719,5,883304657,u_390
i_99,2,879441538,u_377
i_184,1,891632073,u_134
i_302,3,882590291,u_617
i_606,4,879542460,u_129
i_361,5,879455680,u_528
i_567,3,879455454,u_743
i_26,2,891200491,u_654
i_101,5,875349968,u_728
i_77,4,883526268,u_221
i_239,3,884111436,u_41
i_694,5,882425966,u_565
i_842,4,891030145,u_916
i_719,5,882811655,u_442
i_693,5,877128388,u_178
i_89,1,880123905,u_736
i_652,4,892871171,u_577
i_995,4,875295521,u_793
i_479,4,880571950,u_24
i_433,4,879867430,u_881
i_1161,5,880260883,u_938
i_1183,1,874796412,u_37
i_108,4,891031383,u_582
i_532,3,891498183,u_353
i_23,4,888888994,u_862
i_150,4,880474010,u_32
i_98,5,885406635,u_833
i_139,5,880935814,u_919
i_54,1,891308615,u_608
i_544,4,884183406,u_5
i_530,3,878089716,u_82
i_646,4,879713979,u_867
i_483,2,879534692,u_940
i_34,3,875073329,u_224
i_303,4,877021402,u_125
i_210,4,883949421,u_837
i_160,5,888360307,u_318
i_647,4,888519918,u_674
i_630,5,889651121,u_11
i_730,3,879969583,u_482
i_668,2,875324355,u_621
i_577,3,874829287,u_889
i_289,2,891031464,u_396
i_54,2,891251538,u_925
i_113,4,881374390,u_454
i_17,4,891034053,u_623
i_29,5,879847945,u_702
i_563,3,877819265,u_133
i_835,5,879518654,u_138
i_491,5,877135269,u_713
i_217,3,889737376,u_182
i_124,3,875103901,u_792
i_148,5,880843482,u_907
i_24,4,879446107,u_404
i_446,5,892958887,u_875
i_314,3,875310745,u_110
i_293,5,879196074,u_567
i_801,3,884901249,u_340
i_132,2,888954930,u_24
i_139,4,883757397,u_719
i_140,3,890727011,u_777
i_289,3,880062259,u_122
i_118,4,891239239,u_631
i_1008,3,879794599,u_96
i_186,4,884538571,u_58
i_403,5,880261373,u_938
i_238,5,885457858,u_921
i_1028,5,875671081,u_587
i_465,5,891194836,u_927
i_179,2,886988909,u_87
i_694,5,882136440,u_553
i_297,4,892513865,u_280
i_383,1,885547360,u_402
i_102,5,884749255,u_309
i_229,4,882385464,u_421
i_499,3,891700366,u_205
i_434,3,879456324,u_120
i_31,5,879722300,u_906
i_1003,3,882396352,u_442
i_242,3,883388283,u_437
i_50,4,891250109,u_925
i_314,4,879461856,u_476
i_68,3,874815836,u_809
i_170,2,883445540,u_479
i_280,3,879138287,u_156
i_754,5,876523833,u_658
i_622,4,876404343,u_339
i_158,4,880132772,u_151
i_267,3,886021458,u_185
i_617,2,886031342,u_534
i_92,3,886532726,u_538
i_21,5,879795121,u_708
i_413,4,874951245,u_175
i_502,4,878962675,u_35
i_735,3,876065962,u_487
i_408,5,878438058,u_814
i_503,4,884149877,u_136
i_1067,3,879993772,u_894
i_1261,2,879437868,u_903
i_852,4,874786098,u_153
i_483,4,889907896,u_162
i_0,4,888103444,u_169
i_254,4,877102549,u_364
i_408,5,882955506,u_584
i_490,4,888518035,u_674
i_283,1,887430410,u_650
i_405,3,876538666,u_878
i_820,2,885157837,u_784
i_338,3,884112627,u_41
